,Title,Link,Location,Latitude,Longitude,NumReviews,PriceRange,Tags,Categories,Address
685,The Trading Floor (Carlton City Hotel Singapore),/the-trading-floor-carlton-city-hotel-singapore,Tanjong Pagar,1.2760377,103.8437778,0,~$20/pax,['BEYOND'],"['Bars', ' Cocktails', ' 1-for-1 Deals']",1 Gopeng Street Lobby Level Carlton City Hotel Singapore 078862
686,Open Farm Community,/open-farm-community,Tanglin,1.3058548,103.8156308,373,~$45/pax,['Featured In 3 Guides'],"['Pasta', ' Desserts', ' Dinner with Drinks', ' Breakfast & Brunch', ' Western', ' Healthy']",130E Minden Road Singapore 248819
687,Chug Chug,/chug-chug,Tanjong Pagar,1.2779286,103.8435039,28,~$30/pax,[],"['Pasta', ' Bars', ' Western']",114 Tanjong Pagar Road Singapore 088529
688,Hong Kong Street Family Restaurant (Novena Gardens),/hong-kong-street-family-restaurant,Novena,1.3203919,103.8421505,23,~$15/pax,[],"['Zi Char', ' Chinese', ' Good For Groups']",273 Thomson Road #01-01 Novena Gardens Singapore 307644
689,Tamashii Robataya,/tamashii-robataya,Raffles Place,1.2861966,103.8487991,164,~$65/pax,['Featured In 1 Guide'],"['Seafood', ' Japanese', ' Good For Groups']",12 North Canal Road #02-01 Singapore 048825
690,Nasty Cookie,/nasty-cookie,City Hall,1.2911354,103.8501524,31,~$5/pax,[],"['Desserts', ' Newly Opened']",107 North Bridge Road #02-35 Funan Singapore 179105
691,Ninethirty by Awfully Chocolate (East Coast),/nine-thirty-by-awfully-chocolate,Marine Parade,1.3061701,103.9049059,167,~$30/pax,[],"['Desserts', ' Cafes & Coffee', ' Western']",131 East Coast Road Singapore 428816
692,Tarte by Cheryl Koh,/tarte-by-cheryl-koh,Orchard,1.3061971,103.8318606,278,~$10/pax,"['Hot 100 2019', 'Featured In 4 Guides']",['Desserts'],1 Scotts Road #02-12/13 Shaw Centre Singapore 228208
693,The Pine Garden (Ang Mo Kio Avenue 10),/pine-gardens-cake,Ang Mo Kio,1.3728291,103.8558294,98,~$10/pax,['Featured In 1 Guide'],"['Burpple Guides', ' Desserts', ' Cakes']",529 Ang Mo Kio Avenue 10 #01-2369/2329 Singapore 560529
694,The Bread Shop,/the-bread-shop-1,Kovan,1.3615678,103.8862842,14,~$15/pax,[],"['Cafes & Coffee', ' Breakfast & Brunch']",953 Upper Serangoon Road Singapore 534715
695,Potato Corner (VivoCity),/potato-corner-vivocity,Harbourfront,1.2640606,103.8223506,8,~$5/pax,['BEYOND'],"['Fast Food', ' 1-for-1 Deals', ' Burpple Beyond']",1 HarbourFront Walk #B2-K16 VivoCity Singapore 098585
696,S-11 (Bishan 504),/s11-bishan,Bishan,1.3491837,103.8484057,30,~$5/pax,[],"['Kopitiam', ' Hawker Food']",504 Bishan Street 11 Singapore 570504
697,Uncle Leong Signatures (Waterway Point),/uncle-leong-seafood-3,Punggol,1.4069118,103.9028151,76,~$5/pax,[],"['Zi Char', ' Seafood', ' Good For Groups']",83 Punggol Central #B1-21 Waterway Point East Wing Singapore 828761
698,Brio - European Street Food & Coffee,/brio-european-street-food-coffee,Boon Lay,1.3395324,103.706706,47,~$20/pax,[],"['Pasta', ' Pizza', ' Cafes & Coffee', ' European', ' Breakfast & Brunch', ' Western', ' Halal']",1 Jurong West Central 2 #02-24/K5 Jurong Point Singapore 648886
699,Bar Bar Black Sheep (Robertson Quay),/bar-bar-black-sheep-6,Robertson Quay,1.290305,103.8369292,18,~$25/pax,"['BEYOND', 'Featured In 1 Guide']","['Indian', ' Bars', ' Thai', ' Late Night', ' Dinner with Drinks', ' Burgers', ' Western', ' Good For Groups', ' 1-for-1 Deals']",86 Robertson Quay #01-04 Singapore 238245
700,Ah Wang La Mian Xiao Long Bao Shang Hai Fried Dumplings (Zion Riverside Food Centre),/ah-wang-la-mian-xiao-long-bao-shang-hai-fried-dumplings,River Valley,1.2924504,103.831136,2,~$5/pax,[],"['Dim Sum', ' Hawker Food']",70 Zion Road #01-18 Zion Riverside Food Centre Singapore 247792
701,Hyang Yeon Korean Restaurant (Amoy Street),/hyang-yeon,Tanjong Pagar,1.2806046,103.8468236,63,~$30/pax,[],"['Korean BBQ', ' Korean', ' BBQ']",80 Amoy Street Singapore 069899
702,New Ubin (Tampines),/new-ubin-tampines,Tampines,1.3753869,103.930532,4,~$40/pax,['Featured In 1 Guide'],"['Seafood', ' Zi Char', ' Chinese', ' Good For Groups', ' Newly Opened']",18 Tampines Industrial Crescent #01-16 Singapore 528605
703,Starbucks (Anchorpoint),/starbucks-545,Queenstown,1.2887845,103.8052611,5,~$10/pax,[],['Cafes & Coffee'],370 Alexandra Road #01-05/06 Anchorpoint Shopping Centre Singapore 159953
704,Phoon Huat Deli,/redman-by-phoon-huat,Buona Vista,1.3068059,103.7884824,10,~$15/pax,[],['Japanese'],1 Vista Exchange Green #B1-14/15 The Star Vista Singapore 138617
705,Chef Avenue,/chef-avenue,Macpherson,1.3355054,103.8892064,16,~$10/pax,[],"['Bak Kut Teh', ' Local Delights', ' Thai', ' Japanese', ' Cafes & Coffee', ' Chinese']",26 Tai Seng Street #01-02 Singapore 534057
706,Lim's Fried Oyster (Berseh Food Centre),/lims-fried-oyster,Jalan Besar,1.3072157,103.8568741,56,~$5/pax,['Featured In 2 Guides'],"['Local Delights', ' Supper', ' Cheap & Good', ' Hawker Food']",166 Jalan Besar #01-32 Berseh Food Centre Singapore 208877
707,Asian Market Café (Fairmont Singapore),/asian-market-cafe-fairmont-hotel,City Hall,1.293396,103.8534619,115,~$70/pax,[],"['Buffets', ' Cafes & Coffee', ' Good For Groups', ' Halal']",80 Bras Basah Road Level 2 Fairmont Singapore Singapore 189560
708,Le Bistrot Du Sommelier,/le-bistrot-du-sommelier,City Hall,1.2945349,103.8491592,78,~$50/pax,[],"['French', ' Date Night', ' Dinner with Drinks', ' European']",53 Armenian Street Singapore 179940
709,Gran & Berries,/gran-berries,City Hall,1.2911354,103.8501524,4,~$5/pax,"['BEYOND', 'Featured In 1 Guide']","['Ice Cream & Yoghurt', ' Desserts', ' Fruit Tea', ' Breakfast & Brunch', ' 1-for-1 Deals', ' Healthy', ' Burpple Beyond']",107 North Bridge Road #B2-K15 Funan Singapore 179105
710,Beyond Pancakes (City Square Mall),/beyond-pancakes-city-square,Farrer Park,1.3113982,103.8565897,10,~$15/pax,['BEYOND'],"['Desserts', ' 1-for-1 Deals', ' Breakfast & Brunch', ' Western', ' Halal']",180 Kitchener Road #02-35/36 City Square Mall Singapore 208539
711,Whisk & Paddle,/whisk-paddle,Punggol,1.3929857,103.9174525,409,~$25/pax,['Featured In 4 Guides'],"['Desserts', ' Cafes & Coffee', ' Breakfast & Brunch']",10 Tebing Lane #01-01 Singapore 828836
712,% Arabica (Arab Street),/arabica-singapore-arab-street,Bugis,1.300982,103.859557,50,~$5/pax,['Featured In 1 Guide'],['Cafes & Coffee'],56 Arab Street Singapore 199753
713,LUKA,/luka,Tanjong Pagar,1.27987,103.843983,113,~$45/pax,['Featured In 1 Guide'],"['Italian', ' Pasta', ' Pizza', ' Date Night', ' Dinner with Drinks']",18 Tanjong Pagar Road Singapore 088441
714,Stuff'd (nex),/stuffd-nex,Serangoon,1.35016,103.8731508,6,~$10/pax,[],"['Turkish', ' Mexican', ' Salads', ' Healthy', ' Halal']",23 Serangoon Central #B2-47A nex Singapore 556083
715,Riders Café,/riders-cafe,Bukit Timah,1.3429718,103.7971977,464,~$35/pax,['Featured In 4 Guides'],"['Great View', ' Cafes & Coffee', ' Breakfast & Brunch']",51 Fairways Drive Singapore 286965
716,Jalan Benaan Kapal Food Centre,/jalan-benaan-kapal,Kallang,1.3012133,103.8792877,8,~$5/pax,[],['Hawker Food'],56 Jalan Benaan Kapal Singapore 399644
717,Spago by Wolfgang Puck,/spago-by-wolfgang-puck,Marina Bay,1.2833029,103.8606476,283,~$90/pax,"['Hot 100 2019', 'Featured In 4 Guides']","['Steak', ' Great View', ' Dinner with Drinks', ' Date Night', ' Western', ' Fine Dining']",10 Bayfront Avenue Level 57 Tower 2 Marina Bay Sands Singapore 018956
718,Granny's Pancake (Ghim Moh Market & Food Centre),/grannys-pancake-1,Holland,1.3110908,103.788281,10,~$2/pax,[],"['Local Delights', ' Desserts', ' Cheap & Good', ' Hawker Food']",20 Ghim Moh Road #01-24 Ghim Moh Market & Food Centre Singapore 270020
719,Lola's Cafe,/lolas-cafe,Kovan,1.3616352,103.8859561,818,~$20/pax,['Featured In 3 Guides'],"['Burpple Guides', ' Desserts', ' Cafes & Coffee', ' Cheap & Good', ' Breakfast & Brunch', ' Good For Groups']",5/7 Simon Road Singapore 545893
720,Mr Punch Public House,/mrpunch,Bras Basah,1.2963599,103.8546647,61,~$35/pax,"['BEYOND', 'Featured In 1 Guide']","['Bars', ' 1-for-1 Deals', ' Western', ' Good For Groups']",26 Seah Street Mint Museum of Toys Singapore 188382
721,Xiao Long Kan Hotpot (Bugis Junction),/xiao-long-kan-hotpot-bugis-junction,Bugis,1.299529,103.8556868,4,~$35/pax,[],"['Rainy Day Comforts', ' Late Night', ' Steamboat', ' Chinese', ' Supper']",200 Victoria Street #02-54 Bugis Junction Singapore 188021
722,The Alley Luxe (Cineleisure),/the-alley-luxe,Somerset,1.301527,103.8363441,64,~$10/pax,[],"['Desserts', ' Fruit Tea', ' Cafes & Coffee', ' Bubble Tea']",8 Grange Road #02-06A/B Cineleisure Singapore 239695
723,Uncle Leong Seafood (Toa Payoh),/uncle-leong-seafood,Toa Payoh,1.3401945,103.8580739,55,~$10/pax,['BEYOND'],"['Seafood', ' Zi Char', ' Good For Groups', ' 1-for-1 Deals']",15 Lorong 8 Toa Payoh #01-01 Singapore 319262
724,Beyond Pancakes (Marina Square),/beyond-pancakes,Esplanade,1.290762,103.8574815,56,~$15/pax,"['BEYOND', 'Featured In 1 Guide']","['Desserts', ' Cafes & Coffee', ' 1-for-1 Deals', ' Breakfast & Brunch', ' Western', ' Halal']",6 Raffles Boulevard #03-131A Marina Square Singapore 039594
725,Happy Chef Western Food,/happy-chef-western-food,Lavender,1.3052632,103.862542,89,~$10/pax,[],"['Hawker Food', ' Western']",466 Crawford Lane #01-12 Tai Hwa Eating House Singapore 190466
726,Clinton St. Baking Co. & Restaurant Singapore,/clinton-street-baking-company-singapore,Bras Basah,1.2963644,103.8551432,486,~$25/pax,['Featured In 2 Guides'],"['Cafes & Coffee', ' Breakfast & Brunch', ' Western', ' Waffles']",31 Purvis Street Singapore 188608
727,Dopa Dopa Creamery,/dopa-dopa-creamery,Raffles Place,1.2878003,103.8486113,145,~$5/pax,"['Hot 100 2019', 'Featured In 2 Guides']","['Ice Cream & Yoghurt', ' Desserts', ' Cafes & Coffee']",29 South Bridge Road #01-01 Singapore 058665
728,Basil Thai Kitchen (Paragon),/basil-thai-kitchen-1,Orchard,1.3037445,103.8350966,75,~$15/pax,[],['Thai'],290 Orchard Road #B1-45/46 Paragon Singapore 238859
729,Ah Lim Traditional Desserts,/ahlimdesserts,Kovan,1.362818,103.888243,3,~$5/pax,[],"['Desserts', ' Supper']",1018 Upper Serangoon Road Singapore 534756
730,Zhong Guo La Mian Xiao Long Bao (Chinatown Complex Market & Food Centre),/zhong-guo-la-mian-xiao-long-bao,Chinatown,1.2821944,103.8427238,93,~$5/pax,['Featured In 2 Guides'],"['Dim Sum', ' Cheap & Good', ' Hawker Food']",335 Smith Street #02-135 Chinatown Complex Market & Food Centre Singapore 050335
731,Roast Paradise (Old Airport Road Food Centre),/roast-paradise,Old Airport Road,1.308357,103.8859815,85,~$5/pax,['Featured In 1 Guide'],['Hawker Food'],51 Old Airport Road #01-121 Old Airport Road Food Centre Singapore 390051
732,Aburi-EN (Tanjong Pagar Centre),/aburi-en,Tanjong Pagar,1.2770512,103.8455475,28,~$20/pax,[],['Japanese'],7 Wallich Street #B2-09 Guoco Tower Singapore 078884
733,Qi Xiang Chicken Pot 奇香鸡煲,/qi-xiang-chicken-pot,Kovan,1.361867,103.886841,8,~$20/pax,[],"['Rainy Day Comforts', ' Steamboat', ' Supper', ' Hawker Food']",973 Upper Serangoon Road Bee Sek Coffee Shop Singapore 534725
734,Jiang-Nan Chun (Four Seasons Hotel Singapore),/jiangnan-chun,Orchard,1.3052511,103.8288558,98,~$200/pax,[],"['Michelin Guide Singapore 2018', ' Dim Sum', ' Michelin Guide Singapore 2019', ' High Tea', ' Chinese', ' Good For Groups', ' Fine Dining']",190 Orchard Boulevard Level 2 Four Seasons Hotel Singapore Singapore 248646
735,Wok Master (City Square Mall),/wok-master,Farrer Park,1.311259,103.856644,40,~$20/pax,['Featured In 1 Guide'],"['Rainy Day Comforts', ' Zi Char', ' Chinese', ' Good For Groups']",180 Kitchener Road #02-51/52 City Square Mall Singapore 208539
736,EL CUBANOS,/el-cubanos,Rochor,1.3028117,103.8504972,10,~$15/pax,"['BEYOND', 'Featured In 1 Guide']","['Sandwiches', ' 1-for-1 Deals', ' Western', ' Halal']",1A Short Street #01-01 Singapore 188210
737,Sofi Cafe Pizza by Pasta Brava,/sofis-cafe-bar-by-pasta-brava,Tanjong Pagar,1.2776667,103.8405633,6,~$20/pax,['BEYOND'],"['Italian', ' Pasta', ' Pizza', ' Cafes & Coffee', ' Breakfast & Brunch', ' 1-for-1 Deals']",10 Craig Road Singapore 089670
738,Kind Kones,/kindkonessg,Orchard,1.306069,103.8286,45,~$10/pax,['Featured In 1 Guide'],"['Ice Cream & Yoghurt', ' Vegetarian', ' Healthy', ' Desserts']",583 Orchard Road #B1-27 Forum The Shopping Mall Singapore 238884
739,YY Kafei Dian,/yy-kafei-dian,Bras Basah,1.2960904,103.8558656,145,~$10/pax,['Featured In 1 Guide'],"['Chicken Rice', ' Cheap & Good', ' Hawker Food', ' Breakfast & Brunch', ' Good For Groups', ' Bread']",37 Beach Road #01-01 Singapore 189678
740,Sushi Kimura,/sushi-kimura,Orchard,1.3066492,103.8295057,359,~$280/pax,"['Hot 100 2019', 'Featured In 1 Guide']","['Michelin Guide Singapore 2018', ' Michelin Guide Singapore 2019', ' Sushi', ' Japanese', ' Date Night', ' Fine Dining']",390 Orchard Road #01-07 Palais Renaissance Singapore 238871
741,Hai Di Lao Hot Pot (Sun Plaza),/haidilao-singapore-10,Sembawang,1.4482678,103.8196887,5,~$50/pax,[],"['Rainy Day Comforts', ' Late Night', ' Steamboat', ' Chinese', ' Supper', ' Good For Groups']",30 Sembawang Drive #02-01 Sun Plaza Singapore 757713
742,McDonald's (Jem),/mcdonalds-at-jems,Jurong East,1.3334221,103.7427917,61,~$10/pax,[],"['Fast Food', ' Supper']","50 Jurong Gateway Road #01-63, #02-55 Jem Singapore 608549"
743,Tino's Pizza Café (Sentosa),/tinos-pizza-cafe,Sentosa,1.2566983,103.819903,9,~$25/pax,[],"['Italian', ' Pizza', ' Cafes & Coffee']",26 Sentosa Gateway #01-206 Resorts World Sentosa Singapore 098138
744,Prawn Village (Ghim Moh Market & Food Centre),/prawnvillage,Holland,1.3109708,103.7883085,15,~$5/pax,[],"['Soup', ' Seafood', ' Hawker Food']",20 Ghim Moh Road #01-62 Ghim Moh Market & Food Centre Singapore 270020
745,49 Seats (The Centrepoint),/49-seats-4,Somerset,1.3019594,103.8398305,25,~$20/pax,[],"['Pasta', ' Western']",176 Orchard Road #01-49 The Centrepoint Singapore 238843
746,Susan Chan Food,/susan-chan-fod,Orchard,1.307311,103.83394,13,~$5/pax,[],"['Zi Char', ' Chinese', ' Hawker Food']",14 Scotts Road #05-100 Far East Plaza Singapore 228213
747,EAT. (Jurong Point),/eat-jp,Boon Lay,1.3400468,103.7062271,12,~$5/pax,[],"['Kopitiam', ' Supper', ' Hawker Food']",63 Jurong West Central 3 #01-76/77/78 Jurong Point Singapore 648331
748,Gong Cha (Takashimaya),/gong-cha-49,Orchard,1.302707,103.834289,9,~$5/pax,[],"['Fruit Tea', ' Bubble Tea']",391A Orchard Road #208-7 Basement 2 Takashimaya Food Hall Singapore 238873
749,Creamier (Gillman Barracks),/creamier-gillman-barracks,Alexandra,1.277505,103.803944,187,~$5/pax,['Featured In 2 Guides'],"['Ice Cream & Yoghurt', ' Desserts', ' Cafes & Coffee', ' Waffles']",5A Lock Road Gillman Barracks Singapore 108927
750,Ichiban Boshi (VivoCity),/ichiban-boshi,Harbourfront,1.2650458,103.8221353,54,~$25/pax,[],"['Chirashi', ' Sushi', ' Japanese', ' Good For Groups']",1 HarbourFront Walk #B2-07/08/09 VivoCity Singapore 098585
751,I Love Taimei (Bugis Street),/i-love-taimei,Bugis,1.3000137,103.8538715,34,~$5/pax,[],"['Taiwanese', ' Fast Food']",52 Queen Street Singapore 188539
752,UNICE,/unice-singapore,Yishun,1.4296862,103.8361305,5,~$5/pax,[],"['Fruit Tea', ' Korean Desserts', ' Bubble Tea']",930 Yishun Avenue 2 #B2-135 Northpoint City Singapore 769098
753,Saizeriya (Hillion Mall),/saizeriya-hillion-mall,Bukit Panjang,1.3780098,103.7639861,10,~$10/pax,[],"['Italian', ' Japanese', ' Cheap & Good']",17 Petir Road #B1-20/21/22 Hillion Mall Singapore 678278
754,Chocolat N' Spice (Shunfu Mart),/chocolat-n-spice,Thomson,1.3520512,103.8370711,26,~$5/pax,[],"['Desserts', ' Cakes']",320 Shunfu Road #02-12/13 Shunfu Mart Singapore 570320
755,Food Village (Takashimaya),/food-village-takashimaya-foodcourt,Orchard,1.3026266,103.8346306,33,~$10/pax,[],"['Kopitiam', ' Local Delights', ' Hawker Food']",391 Orchard Road B2 Takashimaya Food Village Singapore 238872
756,CRAVE Nasi Lemak (Plaza Singapura),/crave-the-original-adam-rd-nasi-lemak-by-selera-rasa-4,Dhoby Ghaut,1.3008369,103.8448034,2,~$10/pax,[],"['Malay', ' Nasi Lemak', ' Hawker Food', ' Halal']",83 Punggol Central #B1-K7 Waterway Point Singapore 828761
757,Miki Kitchen - Oriental Cuisine,/miki-snacks-katong-shopping-centre,Marine Parade,1.3036788,103.9008334,18,~$20/pax,[],"['Local Delights', ' Zi Char', ' Seafood', ' Good For Groups']",865 Mountbatten Road #B1-127/128 Katong Shopping Centre Singapore 437844
758,Omurice Keisuke,/omurice-keisuke,Bugis,1.2997818,103.8541438,62,~$15/pax,['Featured In 2 Guides'],"['Pasta', ' Japanese']",201 Victoria Street #04-01 Bugis+ Singapore 188067
759,Sumo Big Prawn Noodle (Ang Mo Kio 628 Market & Food Centre),/sumo-big-prawn,Ang Mo Kio,1.3809769,103.840658,85,~$25/pax,['Featured In 1 Guide'],"['Rainy Day Comforts', ' Soup', ' Seafood', ' Hawker Food']",628 Ang Mo Kio Avenue 4 #01-72 Ang Mo Kio 628 Market & Food Centre Singapore 560628
760,SunnyChoice Cafe (Bukit Timah),/sunny-choice-2,Upper Bukit Timah,1.3597781,103.7675548,6,~$10/pax,[],"['Vegetarian', ' Cafes & Coffee', ' Healthy']",434 Upper Bukit Timah Road The Rail Mall  Singapore 678060
761,Ah Ma Dessert (Tampines),/ah-ma-desserts,Tampines,1.3528231592,103.9544658996,2,~$5/pax,[],"['Ice Cream & Yoghurt', ' Desserts']",201E Tampines Street 23 #01-88 Singapore 527201
762,La Stalla,/la-stalla,Outram Park,1.2772263,103.8417841,10,~$5/pax,[],['Italian'],1 Cantonment Road #01-01 Essen @ The Pinnacle Singapore 080001
763,Saizeriya (Holland Piazza),/saizeriya-holland-piazza,Holland,1.3106827,103.7952282,3,~$10/pax,[],"['Italian', ' Pasta', ' Japanese']",3 Lorong Liput #02-01 Holland Piazza Singapore 277725
764,Porta Porta Italian Restaurant,/porta-porta,Changi,1.3606333,103.9703851,8,~$45/pax,[],"['Italian', ' Dinner with Drinks']",971 Upper Changi Road North Singapore 507668
765,ANDES by Astons (Downtown East),/andes-by-astons-2,Pasir Ris,1.3776256,103.9550993,12,~$15/pax,[],"['Steak', ' Western', ' Halal']",1 Pasir Ris Close #02-325 Market Square @ Downtown East E!Avenue Singapore 519599
766,Don Signature Crab,/don-signature-crab,Toa Payoh,1.3422633,103.846546,33,~$15/pax,[],"['Hidden Gem', ' Zi Char', ' Seafood', ' Hawker Food', ' Good For Groups']",206 Toa Payoh North 1 #01-1197 Singapore 310206
767,Food Junction (United Square),/food-junction-at-united-square,Novena,1.317543,103.8436804,16,~$10/pax,[],"['Kopitiam', ' Hawker Food']","101 Thomson Road #B1-02/57/59, #B1-56M/N & #B1-56P & B1-56Q United Square Singapore 307591"
768,McDonald's (Tampines Mall),/mcdonaldstm-tampines-mall,Tampines,1.3527763,103.9449892,65,~$10/pax,[],"['Fast Food', ' Supper']",4 Tampines Central 5 #01-33 Tampines Mall Singapore 529510
769,Sum's Kitchen & Hong Kong Roasted Meat,/sums-kitchen-hong-kong-roasted-meat,Sembawang,1.44166,103.823932,14,~$15/pax,[],"['Local Delights', ' Zi Char', ' Hawker Food']",3 Jalan Legundi Sembawang Garden Arcade Singapore 759266
770,BreadTalk (Bugis Junction),/breadtalk-40,Bugis,1.2994351,103.855657,10,~$15/pax,[],"['Cakes', ' Bread']",200 Victoria Street #B1-23 Bugis Junction Singapore 188021
771,Napoleon Food & Wine Bar,/napoleon-fod-wine-bar,Tanjong Pagar,1.2800329,103.847112,99,~$30/pax,[],"['Pasta', ' Date Night', ' Dinner with Drinks', ' European']",206 Telok Ayer Street Singapore 068641
772,Oh Deli,/oh-deli,Marine Parade,1.309033,103.9118185,17,~$30/pax,[],"['Breakfast & Brunch', ' Cafes & Coffee', ' Sandwiches', ' Western']",421 East Coast Road Singapore 429008
773,Long Phung Vietnamese Restaurant,/long-phung-vietnamese-restaurant,Joo Chiat,1.312709,103.9001786,135,~$15/pax,['Featured In 2 Guides'],"['Vietnamese', ' Supper', ' Cheap & Good']",159 Joo Chiat Road Singapore 427436
774,Kko Kko Na Ra (Tanjong Pagar),/kko-kko-nara-korean-fried-chicken,Tanjong Pagar,1.278777,103.8437915,169,~$30/pax,['Featured In 2 Guides'],"['Korean', ' Late Night', ' Dinner with Drinks', ' Supper', ' Korean Fried Chicken']",68 Tanjong Pagar Road #01-01/02 Singapore 088489
775,Meat n' Chill,/meat-n-chill,Bukit Timah,1.331413,103.795003,114,~$25/pax,[],"['Steak', ' Dinner with Drinks', ' Western']",805 Bukit Timah Road #01-04 Singapore 279883
776,Coriander Leaf,/coriander-leaf,City Hall,1.2947422,103.8524933,34,~$35/pax,[],"['Indian', ' Dinner with Drinks', ' Date Night']",30 Victoria Street #02-01 CHIJMES Singapore 187996
777,Sanook Kitchen (Jurong Point),/sanook-kitchen-1,Boon Lay,1.3393411,103.7053874,6,~$15/pax,[],['Thai'],1 Jurong West Central 2 #B1-65/66/67 Jurong Point Singapore 648886
778,Cookhouse by Koufu (Waterway Point),/waterway-point,Punggol,1.4070336,103.9017568,40,~$5/pax,[],"['Kopitiam', ' Hawker Food']",83 Punggol Central #02-20/21 Waterway Point Singapore 828761
